10, 1.01319e-12
20, -1.88585e-11
30, 1.99977e-10
40, 6.21467e-11
50, -3.02059e-10
60, -6.57366e-10
70, -5.99235e-09
80, -1.04748e-08
90, -5.68461e-09
100, 2.12224e-09
110, -9.6713e-08
120, -8.72634e-08
130, -6.715e-08
140, -6.46295e-08
150, -3.54127e-08
160, -1.71845e-08
170, -4.89626e-09
180, -2.81178e-09
190, -8.87867e-08
200, -5.3262e-08
210, -2.92169e-08
220, -9.78166e-09
230, 4.77289e-08
240, 1.45287e-08
250, 4.68164e-08
260, 2.47136e-08
270, 5.18175e-09
280, 4.66923e-08
290, 4.71432e-08
300, 1.22915e-08
310, 9.69914e-08
320, 1.30505e-07
330, 1.75532e-07
340, 1.76615e-07
350, 1.30088e-07
360, 9.86574e-08
370, 3.01862e-07
380, 4.69587e-07
390, 4.22059e-07
400, 5.67213e-07
410, 4.06896e-07
420, 2.67358e-07
430, 1.24097e-07
440, 1.32917e-07
450, 2.43256e-07
460, 1.29307e-07
470, -1.16127e-07
480, -1.08275e-07
490, -1.69747e-07
500, -2.45524e-07
510, -4.02239e-07
520, -6.04703e-07
530, -5.96345e-07
540, -6.1906e-07
550, -7.16036e-07
560, -6.46265e-07
570, -7.36096e-07
580, -9.60994e-07
590, -7.1124e-07
600, -3.35412e-07
610, -6.6321e-08
620, 2.00645e-07
630, 6.67301e-07
640, 5.35234e-07
650, 6.35899e-07
660, 4.71147e-07
670, 6.20674e-07
680, 4.63901e-07
690, 8.14663e-07
700, 6.25952e-07
710, 8.01054e-07
720, 6.55552e-07
730, 5.33721e-07
740, 6.3738e-07
750, 2.94998e-07
760, 4.78436e-07
770, 2.49911e-07
780, 4.6062e-08
790, 3.57749e-07
800, 5.90831e-07
810, 7.86766e-07
820, 7.86877e-07
830, 9.52835e-07
840, 1.05638e-06
850, 8.06711e-07
860, 7.55556e-07
870, 1.28976e-06
880, 7.23316e-07
890, 1.02997e-06
900, 4.23193e-07
910, 7.29818e-07
920, 1.13747e-06
930, 1.40333e-06
940, 1.11018e-06
950, 5.41606e-07
960, 6.31389e-07
970, 4.51454e-07
980, 3.88045e-07
990, 8.88337e-07
1000, 1.12345e-06
1010, 1.04287e-06
1020, 1.21744e-06
1030, 1.61411e-06
1040, 1.84068e-06
1050, 2.25361e-06
1060, 2.23771e-06
1070, 2.10543e-06
1080, 1.66801e-06
1090, 1.85454e-06
1100, 1.84693e-06
1110, 1.74232e-06
1120, 2.47372e-06
1130, 2.02138e-06
1140, 2.44473e-06
1150, 2.7642e-06
1160, 8.40521e-07
1170, 1.80119e-06
1180, 8.94661e-07
1190, 9.91484e-07
1200, 1.7603e-06
1210, 1.83056e-06
1220, 1.26196e-06
1230, 1.24055e-06
1240, 1.3038e-06
1250, 1.40486e-06
1260, 2.06182e-06
1270, 1.86448e-06
1280, 2.31148e-06
1290, 1.8591e-06
1300, 1.93166e-06
1310, 1.96373e-06
1320, 2.77821e-06
1330, 2.88688e-06
1340, 2.34397e-06
1350, 1.81654e-06
1360, 1.90484e-06
1370, 2.45696e-06
1380, 2.75983e-06
1390, 2.02784e-06
1400, 2.41087e-06
1410, 3.32326e-06
1420, 2.82314e-06
1430, 2.74473e-06
1440, 6.49918e-07
1450, 1.23474e-06
1460, -2.47719e-07
1470, 7.54482e-07
1480, 1.08971e-06
1490, -2.66519e-07
1500, -1.1507e-06
1510, -1.18638e-06
1520, 2.23697e-06
1530, 1.06856e-06
1540, -1.59822e-07
1550, -1.83949e-06
1560, -3.76733e-07
1570, -2.27031e-08
1580, -7.08301e-07
1590, 6.25536e-07
1600, 4.93341e-08
1610, -2.29027e-06
1620, -1.63744e-06
1630, -1.85184e-06
1640, 3.50657e-07
1650, -3.48764e-07
1660, 4.66204e-07
1670, -6.04105e-07
1680, -6.80821e-07
1690, -1.74294e-06
1700, -6.37791e-07
1710, -1.35619e-06
1720, -2.74113e-06
1730, -9.02944e-07
1740, -1.10592e-06
1750, -2.06075e-06
1760, -2.21567e-06
1770, -7.32391e-07
1780, -1.44212e-06
1790, -1.78347e-06
1800, -1.66752e-06
1810, -1.42061e-06
1820, -8.46053e-07
1830, -6.55807e-07
1840, -1.97216e-06
1850, -1.71009e-06
1860, -1.87913e-06
1870, 1.79043e-07
1880, 1.17914e-06
1890, 6.03129e-07
1900, 2.98702e-06
1910, 3.78441e-06
1920, 4.00402e-06
1930, 3.73943e-06
1940, 2.26616e-06
1950, 2.42461e-06
1960, 2.45116e-06
1970, 2.40328e-06
1980, 1.24062e-06
1990, 3.08658e-06
2000, 1.04664e-06
10, 4.92546e-12
20, -3.91961e-11
30, -4.48875e-10
40, -2.98668e-10
50, 2.24997e-10
60, -2.74778e-09
70, -1.44049e-09
80, -2.97559e-09
90, -4.98655e-08
100, -5.06252e-08
110, -5.6553e-08
120, -9.58119e-08
130, -1.11814e-07
140, -1.09648e-07
150, -1.23335e-07
160, -9.73876e-08
170, -1.80287e-08
180, -1.86232e-08
190, -4.80413e-08
200, -3.00188e-08
210, 6.10147e-08
220, 7.33692e-08
230, 5.01269e-08
240, 2.9169e-08
250, 7.7311e-08
260, 4.04711e-08
270, 1.52677e-07
280, 8.51109e-08
290, 1.52591e-07
300, 1.29848e-07
310, 1.40674e-07
320, 1.55067e-07
330, 2.01544e-07
340, -1.32339e-08
350, 1.47411e-07
360, -1.15307e-07
370, -1.01133e-07
380, -2.39075e-07
390, -4.22108e-07
400, -4.67596e-07
410, -3.60866e-07
420, -2.239e-07
430, -1.07487e-07
440, -1.70675e-07
450, -4.20234e-07
460, -4.57067e-07
470, -3.08914e-07
480, -1.48718e-07
490, -1.00936e-07
500, -1.19298e-08
510, 2.43016e-07
520, 1.67462e-07
530, 6.12955e-10
540, -3.42249e-07
550, -1.84686e-07
560, -4.0972e-07
570, -2.39764e-07
580, -3.25912e-07
590, -3.20623e-08
600, 7.64756e-08
610, 3.43267e-07
620, 3.39802e-07
630, 4.43598e-07
640, 2.86921e-07
650, -3.37259e-08
660, 2.45601e-07
670, 4.95883e-07
680, 6.91406e-07
690, 9.66192e-07
700, 5.971e-07
710, 8.75746e-07
720, 8.67552e-07
730, 8.03433e-07
740, 2.05396e-07
750, 2.44765e-07
760, 4.60035e-07
770, 1.08315e-06
780, 1.74792e-06
790, 2.36342e-06
800, 1.88998e-06
810, 2.49096e-06
820, 1.73281e-06
830, 2.26086e-06
840, 2.38156e-06
850, 2.47331e-06
860, 2.43928e-06
870, 2.25698e-06
880, 2.27825e-06
890, 2.24551e-06
900, 1.95254e-06
910, 1.59651e-06
920, 1.06604e-06
930, 2.08146e-08
940, -6.24593e-07
950, -4.8552e-07
960, -3.5174e-07
970, -3.52048e-07
980, -1.54332e-08
990, 2.71335e-07
1000, 8.65929e-07
1010, 9.19449e-07
1020, 5.18582e-07
1030, 8.52689e-07
1040, 2.09414e-06
1050, 8.53654e-07
1060, 1.81837e-06
1070, 1.25269e-06
1080, 7.56998e-07
1090, 1.31587e-06
1100, 2.6991e-06
1110, 3.70061e-06
1120, 4.10462e-06
1130, 3.19808e-06
1140, 2.87206e-06
1150, 3.19456e-06
1160, 3.66283e-06
1170, 3.09965e-06
1180, 2.69627e-06
1190, 2.72552e-06
1200, 1.61032e-06
1210, 4.98477e-07
1220, -3.8281e-07
1230, -2.95775e-08
1240, 5.24496e-07
1250, -4.65415e-07
1260, 1.43257e-07
1270, -1.3471e-06
1280, -7.86037e-07
1290, -5.38375e-07
1300, -1.93993e-07
1310, 5.46651e-07
1320, -5.72813e-07
1330, 4.5872e-07
1340, 1.20441e-06
1350, 6.16446e-07
1360, -2.31686e-08
1370, -7.99671e-07
1380, -1.00534e-06
1390, -1.0701e-06
1400, -1.27203e-06
1410, -1.57001e-06
1420, -1.77437e-06
1430, -8.30862e-07
1440, -1.77912e-06
1450, -2.04955e-06
1460, -1.62755e-06
1470, -1.33613e-06
1480, -1.16726e-06
1490, 9.78348e-08
1500, 2.77298e-06
1510, 3.09511e-06
1520, 3.32941e-06
1530, 5.00043e-06
1540, 4.62707e-06
1550, 3.9416e-06
1560, 4.9569e-06
1570, 4.65442e-06
1580, 5.16017e-06
1590, 6.65107e-06
1600, 6.07801e-06
1610, 7.09649e-06
1620, 7.46001e-06
1630, 8.66004e-06
1640, 7.79559e-06
1650, 7.89595e-06
1660, 8.97952e-06
1670, 7.65449e-06
1680, 9.08104e-06
1690, 9.13649e-06
1700, 7.969e-06
1710, 7.26803e-06
1720, 7.31938e-06
1730, 6.68521e-06
1740, 6.4001e-06
1750, 6.51842e-06
1760, 6.3178e-06
1770, 6.71376e-06
1780, 6.6053e-06
1790, 5.60048e-06
1800, 4.65954e-06
1810, 3.26648e-06
1820, 3.40544e-06
1830, 2.21638e-06
1840, 2.09831e-06
1850, 9.03489e-07
1860, 1.92313e-06
1870, 2.18887e-06
1880, 2.03082e-06
1890, 1.93875e-06
1900, 2.16977e-06
1910, 1.59168e-06
1920, 1.70679e-06
1930, 3.58428e-06
1940, 2.70228e-06
1950, 2.53332e-06
1960, 2.2999e-06
1970, 1.96814e-06
1980, 1.7004e-06
1990, 2.21065e-06
2000, 1.12993e-06
2010, 1.11517e-06
2020, -1.19861e-06
2030, -2.00924e-07
2040, -1.27909e-06
2050, -1.84504e-06
2060, -2.46286e-06
2070, -4.61745e-06
2080, -7.37389e-06
2090, -4.83236e-06
2100, -2.99156e-06
2110, -4.31106e-06
2120, -3.48562e-06
2130, -4.72332e-06
2140, -4.20852e-06
2150, -3.41681e-06
2160, -3.29081e-06
2170, -2.6601e-06
2180, -2.87625e-06
2190, -3.05779e-06
2200, -1.98397e-06
2210, -1.74515e-06
2220, -2.4352e-06
2230, -2.92831e-06
2240, -7.29862e-07
2250, -1.62731e-06
2260, -3.18123e-06
2270, -1.66091e-06
2280, -1.00927e-06
2290, -3.33152e-06
2300, -2.78141e-06
2310, -3.18156e-06
2320, -3.53032e-06
2330, -2.57561e-06
2340, -4.4717e-06
2350, -3.06984e-06
2360, -3.90396e-06
2370, -2.29391e-06
2380, -2.92275e-06
2390, 7.61547e-07
2400, -1.17682e-06
2410, -1.82162e-06
2420, -3.31088e-06
2430, -2.38332e-06
2440, -4.31783e-06
2450, -4.74312e-06
2460, -4.67595e-06
2470, -9.43689e-07
2480, -1.04475e-07
2490, 1.15212e-06
2500, 3.56762e-08
2510, -3.55504e-07
2520, -5.71331e-07
2530, -8.44684e-07
2540, -5.798e-07
2550, -5.59078e-07
2560, 9.00467e-07
2570, 5.85548e-07
2580, 1.16067e-07
2590, -1.21224e-07
2600, 1.41769e-06
2610, 1.17236e-06
2620, 1.69357e-06
2630, 9.51197e-07
2640, 1.3362e-06
2650, 1.27935e-06
2660, 1.07147e-06
2670, 1.23771e-06
2680, -7.67374e-07
2690, -1.22544e-06
2700, -1.66643e-06
2710, -1.7627e-06
2720, -7.38337e-07
2730, -2.01322e-06
2740, -6.45147e-07
2750, 2.85994e-06
2760, 3.09925e-06
2770, 9.38307e-07
2780, 2.07038e-06
2790, -1.39671e-06
2800, -1.20279e-06
2810, -3.16743e-06
2820, -3.16425e-06
2830, -4.35726e-06
2840, -5.77611e-06
2850, -3.95748e-06
